,date,changeinaccountspayable,changeinaccountsreceivable,changeininventory,depreciationamortization,other,stockbasedcompensation,ticker,deferredincometaxes,dividendspaid,effectofexchangeratechangesoncash,proceedsfromissuanceofdebt,repaymentsofdebt,capitalexpenditures,changeinaccruedexpenses,netcashprovidedbyfinancingactivities,netcashprovidedbyinvestingactivities,netcashprovidedbyoperatingactivities,netincreasedecreaseincash,repurchaseofstock,proceedsfromissuanceofstock
178,2024-03-31,18056000.0,-84836000.0,,-112667000.0,-1193057000.0,95253000.0,APP,,,,1072330000.0,,,,-424612000.0,-31635000.0,392779000.0,-65816000.0,,
179,2023-09-30,0.0,0.0,,121797000.0,112939000.0,0.0,APP,,,,0.0,,,,0.0,0.0,0.0,0.0,,
180,2023-06-30,0.0,0.0,,119892000.0,80357000.0,0.0,APP,,,,0.0,,,,0.0,0.0,0.0,0.0,,
181,2023-03-31,9722000.0,65614000.0,,131458000.0,39546000.0,82966000.0,APP,,,,0.0,,,,-111415000.0,-12975000.0,288662000.0,165409000.0,,
182,2022-09-30,0.0,0.0,,163830000.0,23662000.0,0.0,APP,,,,0.0,,,,0.0,0.0,0.0,0.0,,
183,,,,,,186777000.0,,ARES,,-320046000.0,-11285000.0,,,,,-666632000.0,-34071000.0,710045000.0,,,
184,,,,,,196974000.0,,ARES,,0.0,0.0,,,,,0.0,0.0,0.0,,,
185,,,,,,332255000.0,,ARES,,0.0,0.0,,,,,0.0,0.0,0.0,,,
186,,,,,,-48779000.0,,ARES,,0.0,0.0,,,,,0.0,0.0,0.0,,,
187,2025-02-02,241000000.0,-539000000.0,,142000000.0,-6576000000.0,1280000000.0,AVGO,,,,3980000000.0,,,,-5980000000.0,-174000000.0,6113000000.0,,,
188,2024-08-04,0.0,0.0,,0.0,-11070000000.0,0.0,AVGO,,,,0.0,,,,0.0,0.0,0.0,,,
189,2024-05-05,0.0,0.0,,0.0,2121000000.0,0.0,AVGO,,,,0.0,,,,0.0,0.0,0.0,,,
190,2024-02-04,-74000000.0,1756000000.0,,139000000.0,-9988000000.0,1582000000.0,AVGO,,,,0.0,,,,18337000000.0,-25477000000.0,4815000000.0,,,
191,2023-07-30,0.0,0.0,,0.0,1596000000.0,0.0,AVGO,,,,0.0,,,,0.0,0.0,0.0,,,
192,2023-04-30,0.0,0.0,,0.0,675000000.0,0.0,AVGO,,,,0.0,,,,0.0,0.0,0.0,,,
193,2023-01-29,-80000000.0,-276000000.0,,127000000.0,7000000.0,391000000.0,AVGO,,,,0.0,,,,-3702000000.0,-103000000.0,4036000000.0,,,
194,2024-09-30,0.0,,,0.0,67025000.0,101780000.0,AXON,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,
195,2024-06-30,0.0,,,783000000.0,0.0,74821000.0,AXON,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,
196,2024-03-31,-84289000.0,,,7356000000.0,-146271000.0,75115000.0,AXON,20670000.0,,-1978000.0,0.0,,-16194000.0,,-2710000.0,-174044000.0,-15938000.0,-194670000.0,,
197,2023-09-30,0.0,,,797000000.0,0.0,29987000.0,AXON,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,
198,2023-06-30,0.0,,,775000000.0,73800000.0,31891000.0,AXON,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,
199,2023-03-31,-37043000.0,,,3555000000.0,-46139000.0,34350000.0,AXON,-9660000.0,,779000.0,0.0,,-8513000.0,,37990000.0,-72674000.0,-56323000.0,-90228000.0,,
200,2022-09-30,0.0,,,0.0,0.0,28204000.0,AXON,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,
201,2024-09-30,0.0,,,0.0,3863000000000000.0,0.0,AXP,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,
202,2024-06-30,0.0,,,0.0,4283000000000000.0,0.0,AXP,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,
203,2024-03-31,1412000000.0,,,390000000.0,8633000000000000.0,176000000.0,AXP,,-452000000.0,,,-1250000000.0,,,5181000000.0,-3144000000.0,5552000000.0,7617000000.0,-1292000000.0,
204,2023-09-30,0.0,,,0.0,3684000000000000.0,0.0,AXP,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,
205,2023-06-30,0.0,,,0.0,3372000000000000.0,0.0,AXP,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,
206,2023-03-31,-3559000000.0,,,400000000.0,1.3288e+16,140000000.0,AXP,,-405000000.0,,,-3003000000.0,,,8597000000.0,-1404000000.0,0.0,6922000000.0,-316000000.0,
207,2022-09-30,0.0,,,0.0,2657000000000000.0,0.0,AXP,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,
208,2025-02-15,0.0,0.0,0.0,0.0,0.0,30400000.0,AZO,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
209,2024-11-23,170032000.0,9873000.0,-136181000.0,136191000.0,693351000.0,26117000.0,AZO,-4831000.0,,-2112000.0,0.0,-23106000.0,-247035000.0,,-538096000.0,-265749000.0,811803000.0,5846000.0,-540086000.0,
210,2023-11-18,33762000.0,6856000.0,-21899000.0,123034000.0,640937000.0,22913000.0,AZO,882000.0,,-1592000.0,1000000000.0,-20202000.0,-235428000.0,,-552226000.0,-270514000.0,830259000.0,5927000.0,-1486876000.0,
211,2024-09-30,0.0,0.0,0.0,0.0,-6239000000.0,,BA,,0.0,0.0,,,,,,,,,,
212,2024-06-30,0.0,0.0,0.0,0.0,-1487000000.0,,BA,,0.0,0.0,,,,,,,,,,
213,2024-03-31,-264000000.0,-328000000.0,-3778000000.0,442000000.0,-14044000000.0,,BA,,0.0,-28000000.0,,,,,,,,,,
214,2023-09-30,0.0,0.0,0.0,0.0,-1643000000.0,,BA,,0.0,0.0,,,,,,,,,,
215,2023-06-30,0.0,0.0,0.0,0.0,-164000000.0,,BA,,0.0,0.0,,,,,,,,,,
216,2023-03-31,231000000.0,-341000000.0,-390000000.0,457000000.0,-12102000000.0,,BA,,0.0,10000000.0,,,,,,,,,,
217,2022-09-30,0.0,0.0,0.0,0.0,-3352000000.0,,BA,,0.0,0.0,,,,,,,,,,
218,2024-09-30,,,,0.0,6877000000000000.0,0.0,BAC,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,
219,2024-06-30,,,,0.0,6900000000000000.0,0.0,BAC,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,
220,2024-03-31,,,,186000000.0,2.8373e+16,865000000.0,BAC,-512000000.0,-2519000000.0,-1466000000.0,15662000000.0,,,6907000000.0,68658000000.0,-71322000000.0,-15539000000.0,-19669000000.0,,
221,2023-09-30,,,,0.0,7802000000000000.0,0.0,BAC,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,
222,2023-06-30,,,,0.0,7214000000000000.0,0.0,BAC,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,
223,2023-03-31,,,,537000000.0,7.9676e+16,794000000.0,BAC,-169000000.0,-2352000000.0,348000000.0,0.0,,,-7066000000.0,126121000000.0,30846000000.0,-11300000000.0,146015000000.0,,
224,2022-09-30,,,,0.0,7096000000000000.0,0.0,BAC,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,
225,2024-12-31,,,,607000000.0,-3364000000.0,90000000.0,BDX,-151000000.0,-302000000.0,-12000000.0,,,-105000000.0,,,,0.0,,,
226,2024-06-30,,,,0.0,487000000.0,0.0,BDX,0.0,0.0,0.0,,,0.0,,,,0.0,,,
227,2024-03-31,,,,0.0,537000000.0,0.0,BDX,0.0,0.0,0.0,,,0.0,,,,0.0,,,
228,2023-12-31,,,,561000000.0,-655000000.0,83000000.0,BDX,-91000000.0,-275000000.0,7000000.0,,,-116000000.0,,,,0.0,,,
229,2023-06-30,,,,0.0,407000000.0,0.0,BDX,0.0,0.0,0.0,,,0.0,,,,0.0,,,
230,2023-03-31,,,,0.0,460000000.0,0.0,BDX,0.0,0.0,0.0,,,0.0,,,,0.0,,,
231,2022-12-31,,,,567000000.0,-1249000000.0,89000000.0,BDX,-118000000.0,-281000000.0,11000000.0,,,-208000000.0,,,,0.0,,,
232,2024-09-30,,,,0.0,1152000000000000.0,,BK,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,
233,2024-06-30,,,,0.0,1166000000000000.0,,BK,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,
234,2024-03-31,,,,468000000.0,-2.6813e+16,,BK,13000000.0,-396000000.0,-142000000.0,,0.0,,,28433000000.0,,0.0,,,
235,2023-09-30,,,,0.0,1032000000000000.0,,BK,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,
236,2023-06-30,,,,0.0,1061000000000000.0,,BK,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,
237,2023-03-31,,,,351000000.0,1606000000000000.0,,BK,2000000.0,-375000000.0,41000000.0,,-1750000000.0,,,14413000000.0,,1792000000.0,,,
238,2022-09-30,,,,0.0,1098000000000000.0,,BK,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,
239,2024-09-30,,0.0,,0.0,2549000000000000.0,0.0,BKNG,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,
240,2024-06-30,,0.0,,0.0,1532000000000000.0,0.0,BKNG,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,
241,2024-03-31,,-185000000.0,,177000000.0,5957000000000000.0,144000000.0,BKNG,-35000000.0,-299000000.0,-28000000.0,,,,,784000000.0,69000000.0,2704000000.0,3529000000.0,-1856000000.0,
242,2023-09-30,,0.0,,0.0,2527000000000000.0,0.0,BKNG,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,
243,2023-06-30,,0.0,,0.0,1256000000000000.0,0.0,BKNG,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,
244,2023-03-31,,158000000.0,,161000000.0,4078000000000000.0,0.0,BKNG,-340000000.0,0.0,8000000.0,,,,,-2562000000.0,1586000000.0,2889000000.0,1921000000.0,-2150000000.0,
245,2022-09-30,,0.0,,0.0,1330000000000000.0,0.0,BKNG,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,
246,2024-09-30,0.0,0.0,,0.0,1691000000000000.0,0.0,BLK,0.0,0.0,0.0,,0.0,0.0,,,,,,,
247,2024-09-30,0.0,,0.0,0.0,1227000000000000.0,0.0,BMY,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,
248,2024-06-30,0.0,,0.0,0.0,-909000000000000.0,0.0,BMY,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,
249,2024-03-31,300000000.0,,-218000000.0,2532000000.0,-4042000000000000.0,133000000.0,BMY,-711000000.0,,-45000000.0,0.0,0.0,-284000000.0,,0.0,-19618000000.0,2834000000.0,,0.0,
250,2023-09-30,0.0,,0.0,0.0,1934000000000000.0,0.0,BMY,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,
251,2023-06-30,0.0,,0.0,0.0,2019000000000000.0,0.0,BMY,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,
252,2023-03-31,187000000.0,,-282000000.0,2429000000.0,-843000000000000.0,122000000.0,BMY,-548000000.0,,13000000.0,0.0,-1640000000.0,-278000000.0,,-3050000000.0,0.0,2970000000.0,,-250000000.0,
253,2022-09-30,0.0,,0.0,0.0,1594000000000000.0,0.0,BMY,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-701000000.0,
254,2024-09-30,,,0.0,0.0,4.6994e+16,,BRK-B,,,,,,,,0.0,0.0,0.0,,,
255,2024-06-30,,,0.0,0.0,5.4355e+16,,BRK-B,,,,,,,,0.0,0.0,0.0,,,
256,2024-03-31,,,516000000.0,3168000000.0,1.9295e+16,,BRK-B,,,,,,,,-9802000000.0,-3203000000.0,10566000000.0,,,
257,2023-09-30,,,0.0,0.0,-4.2345e+16,,BRK-B,,,,,,,,0.0,0.0,0.0,,,
258,2023-06-30,,,0.0,0.0,6.926e+16,,BRK-B,,,,,,,,0.0,0.0,0.0,,,
259,2023-03-31,,,-15000000.0,3051000000.0,4.7402e+16,,BRK-B,,,,,,,,-9922000000.0,-7919000000.0,8693000000.0,,,
260,2022-09-30,,,0.0,0.0,-1.6088e+16,,BRK-B,,,,,,,,0.0,0.0,0.0,,,
261,2024-09-30,0.0,0.0,0.0,0.0,445000000.0,0.0,BSX,,0.0,,0.0,,,,,,,,,
262,2024-06-30,0.0,0.0,0.0,0.0,324000000.0,0.0,BSX,,0.0,,0.0,,,,,,,,,
263,2024-03-31,-450000000.0,-114000000.0,-124000000.0,304000000.0,4699000000.0,63000000.0,BSX,,0.0,,80000000.0,,,,,,,,,
264,2023-09-30,0.0,0.0,0.0,0.0,516000000.0,0.0,BSX,,0.0,,0.0,,,,,,,,,
265,2023-06-30,0.0,0.0,0.0,0.0,289000000.0,0.0,BSX,,0.0,,0.0,,,,,,,,,
266,2023-03-31,-211000000.0,-86000000.0,-185000000.0,285000000.0,-918000000.0,55000000.0,BSX,,-14000000.0,,63000000.0,,,,,,,,,
267,2022-09-30,0.0,0.0,0.0,0.0,14000000.0,0.0,BSX,,0.0,,0.0,,,,,,,,,
268,,0.0,0.0,,9000000.0,1828837000000000.0,,BX,,,0.0,,,,,0.0,0.0,0.0,,,
269,,0.0,0.0,,9000000.0,1249363000000000.0,,BX,,,0.0,,,,,0.0,0.0,0.0,,,
270,,308133000.0,-18097000.0,,8981000.0,-2650950000000000.0,,BX,,,-5962000.0,,,,,-1516009000.0,-17756000.0,939846000.0,,,
271,,0.0,0.0,,9000000.0,1180742000000000.0,,BX,,,0.0,,,,,0.0,0.0,0.0,,,
272,,0.0,0.0,,9100000.0,1464107000000000.0,,BX,,,0.0,,,,,0.0,0.0,0.0,,,
273,,233965000.0,-470691000.0,,12996000.0,-2934527000000000.0,,BX,,,1284000.0,,,,,-1751464000.0,-74970000.0,352728000.0,,,
274,,0.0,0.0,,14900000.0,210300000000000.0,,BX,,,0.0,,,,,0.0,0.0,0.0,,,
275,2024-09-30,,,,0.0,2537000000000000.0,,C,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,
276,2024-06-30,,,,0.0,3217000000000000.0,,C,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,
277,2024-03-31,,,,1110000000.0,5.1755e+16,,C,-348000000.0,-1291000000.0,-4566000000.0,,,-1607000000.0,,12351000000.0,14844000000.0,-10831000000.0,,,
278,2023-09-30,,,,0.0,3548000000000000.0,,C,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,
279,2023-06-30,,,,0.0,2914000000000000.0,,C,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,
280,2023-03-31,,,,1111000000.0,-4.9245e+16,,C,-28000000.0,-1267000000.0,-274000000.0,,,-1634000000.0,,15766000000.0,-3073000000.0,-30485000000.0,,,
281,2022-09-30,,,,0.0,3473000000000000.0,,C,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,
282,2024-09-30,0.0,0.0,0.0,0.0,298000000.0,0.0,CARR,0.0,0.0,,,0.0,0.0,,,,,0.0,,
283,2024-06-30,0.0,0.0,0.0,0.0,2279000000.0,26000000.0,CARR,0.0,0.0,,,0.0,0.0,,,,,0.0,,
284,2024-03-31,-195000000.0,-205000000.0,-72000000.0,314000000.0,-16893000000.0,22000000.0,CARR,-123000000.0,-161000000.0,,,-5000000.0,-104000000.0,,,,,-17430000000.0,,
285,2023-09-30,0.0,0.0,0.0,0.0,306000000.0,0.0,CARR,0.0,0.0,,,0.0,0.0,,,,,0.0,,
286,2023-06-30,0.0,0.0,0.0,0.0,181000000.0,0.0,CARR,0.0,0.0,,,0.0,0.0,,,,,0.0,,
287,2023-03-31,-25000000.0,-157000000.0,-126000000.0,136000000.0,34000000.0,22000000.0,CARR,-24000000.0,-154000000.0,,,-2000000.0,-70000000.0,,,,,-173000000.0,,
288,2022-09-30,0.0,0.0,0.0,0.0,1269000000.0,0.0,CARR,0.0,0.0,,,0.0,0.0,,,,,0.0,,
289,2024-09-30,0.0,,0.0,543000000.0,2463000000000000.0,,CAT,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,
290,2024-06-30,0.0,,0.0,531000000.0,1681000000000000.0,,CAT,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,
291,2024-03-31,203000000.0,,-439000000.0,524000000.0,-3420000000000000.0,,CAT,-54000000.0,-648000000.0,-30000000.0,,,-500000000.0,-38000000.0,,0.0,,,,
292,2023-09-30,0.0,,0.0,525000000.0,2793000000000000.0,,CAT,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,
293,2023-06-30,0.0,,0.0,542000000.0,2924000000000000.0,,CAT,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,
294,2023-03-31,477000000.0,,-1403000000.0,532000000.0,497000000000000.0,,CAT,-191000000.0,-620000000.0,-1000000.0,,,0.0,38000000.0,,-683000000.0,,,,
295,2022-09-30,0.0,,0.0,551000000.0,2040000000000000.0,,CAT,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,
296,2024-09-30,0.0,,,0.0,311000000.0,0.0,CB,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,
297,2024-06-30,0.0,,,0.0,169000000.0,0.0,CB,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,
298,2024-03-31,-267000000.0,,,0.0,-5100000000.0,163000000.0,CB,-24000000.0,-349000000.0,,2058000000.0,-984000000.0,,,,,3220000000.0,0.0,,
299,2023-09-30,0.0,,,0.0,1905000000.0,0.0,CB,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,
300,2023-06-30,0.0,,,0.0,-191000000.0,0.0,CB,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,
301,2023-03-31,-390000000.0,,,58000000.0,-1962000000.0,55000000.0,CB,9000000.0,-345000000.0,,1308000000.0,-1782000000.0,,,,,2251000000.0,255000000.0,,
302,2022-09-30,0.0,,,0.0,-98000000.0,0.0,CB,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,
303,2024-09-30,0.0,,0.0,432000000.0,318000000.0,30000000.0,CCI,0.0,,0.0,0.0,,-32000000.0,0.0,,,,0.0,,
304,2024-06-30,0.0,,0.0,430000000.0,254000000.0,40000000.0,CCI,0.0,,0.0,0.0,,-29000000.0,0.0,,,,0.0,,
305,2024-03-31,-19000000.0,,-175000000.0,447000000.0,-72000000.0,38000000.0,CCI,4000000.0,,-1000000.0,0.0,,-320000000.0,-59000000.0,,,,0.0,,
306,2023-09-30,0.0,,0.0,439000000.0,273000000.0,36000000.0,CCI,0.0,,0.0,0.0,,-49000000.0,0.0,,,,0.0,,
307,2023-06-30,0.0,,0.0,445000000.0,477000000.0,50000000.0,CCI,0.0,,0.0,0.0,,-61000000.0,0.0,,,,0.0,,
308,2023-03-31,-5000000.0,,-111000000.0,438000000.0,-795000000.0,41000000.0,CCI,1000000.0,,1000000.0,999000000.0,,-341000000.0,-51000000.0,,,,0.0,,
309,2022-09-30,0.0,,0.0,430000000.0,424000000.0,7000000.0,CCI,0.0,,0.0,0.0,,-45000000.0,0.0,,,,0.0,,
310,2024-09-30,0.0,,0.0,0.0,238111000.0,109013000.0,CDNS,0.0,,0.0,,,,,,,0.0,,,0.0
311,2024-06-30,0.0,,0.0,0.0,229520000.0,87569000.0,CDNS,0.0,,0.0,,,,,,,0.0,,,0.0
312,2024-03-31,-117291000.0,,-10689000.0,39876000.0,-195617000.0,88129000.0,CDNS,-1523000.0,,-9793000.0,,,,,,,253232000.0,,,116725000.0
313,2023-09-30,0.0,,0.0,0.0,254321000.0,88032000.0,CDNS,0.0,,0.0,,,,,,,0.0,,,0.0
314,2023-06-30,0.0,,0.0,0.0,221120000.0,76608000.0,CDNS,0.0,,0.0,,,,,,,0.0,,,0.0
315,2023-03-31,-117915000.0,,399000.0,34711000.0,-182874000.0,74288000.0,CDNS,-11640000.0,,261000.0,,,,,,,267401000.0,,,65370000.0
316,2022-10-01,0.0,,0.0,0.0,185005000.0,73451000.0,CDNS,0.0,,0.0,,,,,,,0.0,,,0.0
317,,0.0,0.0,0.0,0.0,796000000.0,,CEG,,0.0,,,,0.0,,,,,,,
318,,0.0,0.0,0.0,0.0,220000000.0,,CEG,,0.0,,,,0.0,,,,,,,
319,,-382000000.0,464000000.0,114000000.0,703000000.0,2454000000.0,,CEG,,-112000000.0,,,,-738000000.0,,,,,,,
320,,0.0,0.0,0.0,0.0,553000000.0,,CEG,,0.0,,,,0.0,,,,,,,
321,,0.0,0.0,0.0,0.0,828000000.0,,CEG,,0.0,,,,0.0,,,,,,,
322,,-1516000000.0,513000000.0,168000000.0,572000000.0,1444000000.0,,CEG,,-93000000.0,,,,-660000000.0,,,,,,,
323,,0.0,0.0,0.0,0.0,329000000.0,,CEG,,0.0,,,,0.0,,,,,,,
324,2024-09-30,0.0,0.0,,2145000000000000.0,1474000000000000.0,,CHTR,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,-222000000.0,
325,2024-06-30,0.0,0.0,,2170000000000000.0,1423000000000000.0,,CHTR,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,-361000000.0,
326,2024-03-31,-111000000.0,-39000000.0,,2190000000000000.0,5538000000000000.0,,CHTR,21000000.0,,,,-5716000000.0,,,-353000000.0,-2907000000.0,3212000000.0,-48000000.0,-516000000.0,
327,2023-09-30,0.0,0.0,,2130000000000000.0,1436000000000000.0,,CHTR,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,-783000000.0,
328,2023-06-30,0.0,0.0,,2172000000000000.0,1413000000000000.0,,CHTR,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,-326000000.0,
329,2023-03-31,-86000000.0,70000000.0,,2206000000000000.0,6795000000000000.0,,CHTR,-23000000.0,,,,-6740000000.0,,,-695000000.0,-2739000000.0,3323000000.0,-111000000.0,-912000000.0,
330,2022-09-30,0.0,0.0,,2177000000000000.0,1367000000000000.0,,CHTR,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,
331,2024-09-30,,0.0,0.0,0.0,912000000000000.0,,CI,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,
332,2024-06-30,,0.0,0.0,0.0,1629000000000000.0,,CI,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,
333,2024-03-31,,-2687000000.0,1015000000.0,741000000.0,6364000000000000.0,,CI,-102000000.0,,,,-2210000000.0,,,-2529000000.0,-495000000.0,4840000000.0,,-4022000000.0,
334,2023-09-30,,0.0,0.0,0.0,1470000000000000.0,,CI,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,
335,2023-06-30,,0.0,0.0,0.0,1510000000000000.0,,CI,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,
336,2023-03-31,,-479000000.0,566000000.0,749000000.0,6147000000000000.0,,CI,-108000000.0,,,,-80000000.0,,,-37000000.0,-2983000000.0,5028000000.0,,-962000000.0,
337,2022-09-30,,0.0,0.0,0.0,1043000000000000.0,,CI,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,
338,2024-09-30,0.0,,0.0,0.0,776000000.0,0.0,CL,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,
339,2024-06-30,0.0,,0.0,0.0,767000000.0,0.0,CL,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,
340,2024-03-31,8000000.0,,11000000.0,150000000.0,689000000.0,19000000.0,CL,12000000.0,-394000000.0,-14000000.0,1000000.0,,-126000000.0,,-361000000.0,-193000000.0,681000000.0,113000000.0,,
341,2023-09-30,0.0,,0.0,0.0,747000000.0,0.0,CL,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,
342,2023-06-30,0.0,,0.0,0.0,534000000.0,0.0,CL,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,
343,2023-03-31,-2000000.0,,-24000000.0,128000000.0,-764000000.0,14000000.0,CL,-20000000.0,-390000000.0,-4000000.0,1495000000.0,,-163000000.0,,-375000000.0,-264000000.0,735000000.0,92000000.0,,
344,2022-09-30,0.0,,0.0,0.0,729000000.0,0.0,CL,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,
345,2024-09-30,0.0,,,0.0,3576000000000000.0,0.0,CMCSA,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,
346,2024-06-30,0.0,,,0.0,3839000000000000.0,0.0,CMCSA,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,
347,2024-03-31,-446000000.0,,,3551000000.0,61000000000000.0,373000000.0,CMCSA,-17000000.0,-1193000000.0,,,,-2630000000.0,,-4023000000.0,-3511000000.0,7848000000.0,,,
348,2023-09-30,0.0,,,0.0,3997000000000000.0,0.0,CMCSA,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,
349,2023-06-30,0.0,,,0.0,4189000000000000.0,0.0,CMCSA,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,
350,2023-03-31,-651000000.0,,,3777000000.0,1718000000000000.0,359000000.0,CMCSA,82000000.0,-1174000000.0,,,,-2664000000.0,,-3082000000.0,-3370000000.0,7228000000.0,,,
351,2022-09-30,0.0,,,3333000000.0,-1.4017e+16,0.0,CMCSA,0.0,0.0,,,,-2791000000.0,,0.0,0.0,0.0,,,
352,2024-09-30,0.0,0.0,,83900000.0,912800000.0,0.0,CME,0.0,,,,0.0,,,0.0,0.0,0.0,,,
353,2024-06-30,0.0,0.0,,84200000.0,883200000.0,0.0,CME,0.0,,,,0.0,,,0.0,0.0,0.0,,,
354,2024-03-31,20500000.0,-93400000.0,,85300000.0,1455200000.0,23300000.0,CME,-7400000.0,,,,0.0,,,1936400000.0,-22800000.0,892700000.0,,,
355,2023-09-30,0.0,0.0,,88300000.0,750200000.0,0.0,CME,0.0,,,,0.0,,,0.0,0.0,0.0,,,
356,2023-06-30,0.0,0.0,,89300000.0,777600000.0,0.0,CME,0.0,,,,0.0,,,0.0,0.0,0.0,,,
357,2023-03-31,-24200000.0,-241200000.0,,88700000.0,-18445300000.0,20200000.0,CME,-8700000.0,,,,0.0,,,0.0,-17200000.0,902400000.0,,,
358,2022-09-30,0.0,0.0,,90000000.0,679600000.0,0.0,CME,0.0,,,,0.0,,,0.0,0.0,0.0,,,
359,2024-09-30,0.0,0.0,,84349000.0,387388000.0,0.0,CMG,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,
360,2024-06-30,0.0,0.0,,83562000.0,455671000.0,0.0,CMG,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,
361,2024-03-31,76795000.0,26146000.0,,83243000.0,193907000.0,-36651000.0,CMG,-4890000.0,,-752000.0,,,,,-100074000.0,-301039000.0,569234000.0,,0.0,
362,2023-09-30,0.0,0.0,,78546000.0,313217000.0,0.0,CMG,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,
363,2023-06-30,0.0,0.0,,78771000.0,341790000.0,0.0,CMG,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,
364,2023-03-31,-2732000.0,39659000.0,,76585000.0,-30375000.0,20084000.0,CMG,-486000.0,,290000.0,,,,,-193883000.0,-235549000.0,455036000.0,,0.0,
365,2022-09-30,0.0,0.0,,71416000.0,257138000.0,0.0,CMG,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,
366,2024-09-30,0.0,,0.0,0.0,843000000.0,,CMI,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,
